City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Chifeng,CN,10/19/22 21:38,42.2683,118.9636,45.79,44,1,6.76
282,Oranjemund,NA,10/19/22 21:38,-28.55,16.4333,59.31,94,13,7.52
283,Kholodnyy,RU,10/19/22 21:38,62.7167,147.95,-7.76,96,93,2.01
284,Iqaluit,CA,10/19/22 21:38,63.7506,-68.5145,24.53,63,20,10.36
285,Ojinaga,MX,10/19/22 21:38,29.5667,-104.4167,75.58,46,0,0
286,Ayagoz,KZ,10/19/22 21:38,47.9714,80.4392,39.83,55,100,10.47
287,Kendari,ID,10/19/22 21:38,-3.945,122.4989,76.64,90,83,1.5
288,Burnie,AU,10/19/22 21:38,-41.0667,145.9167,58.95,52,8,5.06
289,Caravelas,BR,10/19/22 21:38,-17.7125,-39.2481,74.14,76,34,7.47
290,Eureka,US,10/19/22 21:35,40.8021,-124.1637,86.67,66,2,1.99
291,Rosetta,EG,10/19/22 21:38,31.4044,30.4164,72.03,71,2,8.01
292,Vanimo,PG,10/19/22 21:38,-2.6741,141.3028,78.51,88,98,5.03
293,Hambantota,LK,10/19/22 21:38,6.1241,81.1185,79.14,94,20,6.91
294,Danielskuil,ZA,10/19/22 21:38,-28.1887,23.5395,70.56,42,76,7.29
295,Okha,RU,10/19/22 21:38,53.5739,142.9478,39.6,77,83,13.06
296,Bagdarin,RU,10/19/22 21:38,54.4333,113.6,25.05,83,7,3.98
297,Ngunguru,NZ,10/19/22 21:38,-35.6167,174.5,61.05,54,10,13.49
298,Mikhaylovka,RU,10/19/22 21:38,50.06,43.2379,51.71,67,100,5.19
299,Pangoa,PE,10/19/22 21:38,-12.1167,-73,79.72,66,86,1.07
300,Comodoro Rivadavia,AR,10/19/22 21:38,-45.8667,-67.5,73.26,28,0,32.21
301,Bonnyville,CA,10/19/22 21:36,54.2668,-110.735,70.92,20,91,11.45
302,Menongue,AO,10/19/22 21:38,-14.6585,17.691,66.34,57,52,2.21
303,Bandarbeyla,SO,10/19/22 21:38,9.4942,50.8122,78.48,85,92,12.01
304,Timra,SE,10/19/22 21:38,62.487,17.3257,43.68,75,100,8.05
305,Rio Brilhante,BR,10/19/22 21:38,-21.8019,-54.5464,77.63,76,12,4.18
306,Manicore,BR,10/19/22 21:38,-5.8092,-61.3003,85.95,70,40,13.8
307,Bhinga,IN,10/19/22 21:38,27.7167,81.9333,67.87,77,0,3.22
308,Poco Das Trincheiras,BR,10/19/22 21:38,-9.3125,-37.2856,73.83,70,46,13.04
309,Nishihara,JP,10/19/22 21:38,26.1842,127.7558,74.48,70,75,21.85
310,Shaoyang,CN,10/19/22 21:38,27.2315,111.4525,55.51,33,42,1.9
311,Ban Dung,TH,10/19/22 21:38,17.699,103.2596,70,99,66,4.34
312,Labuhan,ID,10/19/22 21:38,-6.8844,112.2051,78.17,87,99,5.1
313,Pietarsaari,FI,10/19/22 21:38,63.65,22.6833,45.9,80,100,12.44
314,Lexington,US,10/19/22 21:37,37.9887,-84.4777,55.4,32,0,10.36
315,Saint-Augustin,CA,10/19/22 21:38,51.226,-58.6502,51.75,84,96,12.26
316,Neuquen,AR,10/19/22 21:38,-38.9516,-68.0591,82.29,28,20,4.61
317,Ndola,ZM,10/19/22 21:38,-12.9587,28.6366,70.72,36,54,9.69
318,Galveston,US,10/19/22 21:39,29.3669,-94.9669,69.1,29,0,3.44
319,Sitka,US,10/19/22 21:39,57.0531,-135.33,53.49,82,100,23.02
320,Hukuntsi,BW,10/19/22 21:39,-24,21.75,73.51,40,79,9.37
321,Det Udom,TH,10/19/22 21:39,14.906,105.0784,66.02,88,83,4
322,Berlevag,NO,10/19/22 21:39,70.8578,29.0864,37.35,70,75,35.68
323,Port Keats,AU,10/19/22 21:39,-14.25,129.55,84.02,76,40,4.36
324,Vryburg,ZA,10/19/22 21:39,-26.9566,24.7284,70.56,45,42,5.59
325,Agucadoura,PT,10/19/22 21:39,41.4318,-8.7804,62.24,84,1,18.88
326,Norrkoping,SE,10/19/22 21:39,58.5942,16.1826,37.98,90,7,6.91
327,Voznesenye,RU,10/19/22 21:39,61.0106,35.4781,39.51,74,100,10.85
328,La Ronge,CA,10/19/22 21:39,55.1001,-105.2842,59.22,51,20,5.75
329,Camocim,BR,10/19/22 21:34,-2.9022,-40.8411,80.26,73,23,17.38
330,Guider,CM,10/19/22 21:39,9.9342,13.9486,81,61,81,3.13
331,Port Hardy,CA,10/19/22 21:39,50.6996,-127.4199,53.78,94,100,0
332,Marienburg,PL,10/19/22 21:38,54.0359,19.0266,42.89,68,46,6.24
333,Amuntai,ID,10/19/22 21:39,-2.4177,115.2494,73.45,99,100,1.63
334,Half Moon Bay,US,10/19/22 21:39,37.4636,-122.4286,94.41,40,0,11.5
335,Raudeberg,NO,10/19/22 21:36,61.9875,5.1352,41.95,63,96,3.87
336,Dingle,PH,10/19/22 21:39,10.9995,122.6711,76.73,89,100,2.17
337,Esperance,AU,10/19/22 21:39,-33.8667,121.9,65.5,51,22,17.07
338,Kousseri,CM,10/19/22 21:39,12.0769,15.0306,76.96,53,100,1.14
339,Yulara,AU,10/19/22 21:39,-25.2406,130.9889,64.4,63,0,2.89
340,Poya,NC,10/19/22 21:39,-21.35,165.15,78.71,60,17,4.21
341,Perelyub,RU,10/19/22 21:39,51.8667,50.3667,50.94,59,100,7.34
342,Kursenai,LT,10/19/22 21:39,55.985,22.9189,34.05,83,27,6.15
343,Muscat,OM,10/19/22 21:39,23.6139,58.5922,78.82,40,62,2.37
344,Yeppoon,AU,10/19/22 21:39,-23.1333,150.7333,71.38,86,96,13.69
345,Bendigo,AU,10/19/22 21:39,-36.7667,144.2833,64.85,54,2,5.99
346,Nuuk,GL,10/19/22 21:39,64.1835,-51.7216,27.21,86,75,4.61
347,Chancay,PE,10/19/22 21:39,-11.5714,-77.2672,63.1,80,60,10
348,Alyangula,AU,10/19/22 21:39,-13.8483,136.4192,83.08,73,96,7.83
349,Amapa,BR,10/19/22 21:39,1,-52,74.03,92,93,4.14
350,Shenxian,CN,10/19/22 21:39,36.2411,115.6672,49.69,46,47,9.8
351,San Luis,AR,10/19/22 21:35,-33.295,-66.3356,63.36,62,88,6.89
352,Waipawa,NZ,10/19/22 21:39,-41.4122,175.5153,57.87,52,6,7.14
353,Araouane,ML,10/19/22 21:39,18.9048,-3.5265,89.19,15,52,6.55
354,Srivardhan,IN,10/19/22 21:39,18.0333,73.0167,76.86,90,65,4.07
355,Saskylakh,RU,10/19/22 21:39,71.9167,114.0833,3.04,95,95,4.09
356,Imeni Zhelyabova,RU,10/19/22 21:39,58.9544,36.5956,33.69,91,38,3.89
357,San Patricio,US,10/19/22 21:39,28.017,-97.5169,75.18,23,0,6.4
358,Steamboat Springs,US,10/19/22 21:36,40.485,-106.8317,69.94,20,0,8.05
359,Calvinia,ZA,10/19/22 21:39,-31.4707,19.776,65.77,48,38,5.68
360,Maragogi,BR,10/19/22 21:39,-9.0122,-35.2225,74.79,82,43,10.98
361,South Venice,US,10/19/22 21:34,27.0531,-82.4243,65.98,52,100,5.99
362,Nizhniy Kuranakh,RU,10/19/22 21:39,58.8353,125.4869,22.77,93,97,8.16
363,San Rafael,AR,10/19/22 21:39,-34.6177,-68.3301,68.97,46,62,9.01
364,Cristalina,BR,10/19/22 21:40,-16.7686,-47.6136,76.78,33,52,5.93
365,Meulaboh,ID,10/19/22 21:40,4.1363,96.1285,75.15,88,100,2.55
366,Sinop,TR,10/19/22 21:40,41.7711,34.8709,55.11,91,85,2.42
367,Brae,GB,10/19/22 21:40,60.3964,-1.353,45.21,64,100,7.9
368,Adrar,MR,10/19/22 21:40,20.5022,-10.0711,87.98,13,48,8.88
369,Dickinson,US,10/19/22 21:40,29.4608,-95.0513,69.15,30,0,6.91
370,Leszno,PL,10/19/22 21:40,51.8403,16.5749,41.99,77,1,5.03
371,Nara,JP,10/19/22 21:40,34.6851,135.8049,53.69,67,0,1.07
372,Awbari,LY,10/19/22 21:40,26.5921,12.7805,69.37,41,20,5.57
373,Pathalgaon,IN,10/19/22 21:40,22.5667,83.4667,64.42,69,2,4.83
374,Cidreira,BR,10/19/22 21:40,-30.1811,-50.2056,63.84,94,22,3.22
375,Sioux Lookout,CA,10/19/22 21:40,50.1001,-91.917,37.47,56,100,4.61
376,Kieta,PG,10/19/22 21:40,-6.2167,155.6333,84.42,60,90,2.28
377,Ariquemes,BR,10/19/22 21:40,-9.9133,-63.0408,82.35,67,68,3.47
378,Crateus,BR,10/19/22 21:38,-5.1783,-40.6775,85.41,39,77,3.6
379,Lingolsheim,FR,10/19/22 21:40,48.5575,7.6825,55.49,94,0,5.75
380,Urengoy,RU,10/19/22 21:40,65.9667,78.3667,36.97,88,100,14.29
381,Gairo,IT,10/19/22 21:40,39.8497,9.5047,58.21,69,0,2.13
382,Sarangani,PH,10/19/22 21:40,5.4033,125.4636,83.46,75,100,9.08
383,Maridi,SS,10/19/22 21:40,4.9158,29.4742,68.18,92,99,2.35
384,Kaitangata,NZ,10/19/22 21:40,-46.2817,169.8464,55.49,46,85,12.53
385,Kloulklubed,PW,10/19/22 21:40,7.0419,134.2556,77.5,74,100,12.55
386,Halifax,CA,10/19/22 21:36,44.6453,-63.5724,66.09,97,100,20.71
387,Atar,MR,10/19/22 21:40,20.5169,-13.0499,89.01,14,28,7.16
388,Vardo,NO,10/19/22 21:40,70.3705,31.1107,35.58,69,100,23.02
389,Greenville,US,10/19/22 21:39,35.6127,-77.3663,57.24,43,0,3.44
390,San Francisco,US,10/19/22 21:39,37.7749,-122.4194,94.82,31,77,5.08
391,Vidim,RU,10/19/22 21:40,56.4088,103.1106,32.18,97,99,3.78
392,Tessalit,ML,10/19/22 21:40,20.1986,1.0114,82.17,21,20,8.7
393,Tevriz,RU,10/19/22 21:40,57.509,72.4042,40.15,89,100,5.26
394,Camapua,BR,10/19/22 21:40,-19.5314,-54.0439,78.33,58,36,5.41
395,Sosnovo-Ozerskoye,RU,10/19/22 21:40,52.5249,111.5418,25.23,87,82,4.03
396,Pipri,IN,10/19/22 21:40,19.8,75.5333,71.24,89,0,5.86
397,Santiago Del Estero,AR,10/19/22 21:40,-27.7951,-64.2615,75.33,47,94,5.39
398,Iquique,CL,10/19/22 21:40,-20.2208,-70.1431,62.64,74,16,7.47
399,Zarubino,RU,10/19/22 21:40,42.63,131.0922,45.63,60,4,8.84
400,Batemans Bay,AU,10/19/22 21:40,-35.7167,150.1833,61.11,73,100,1.61
401,Olafsvik,IS,10/19/22 21:40,64.8945,-23.7142,44.73,83,100,18.41
402,Susehri,TR,10/19/22 21:40,40.1644,38.0867,56.97,82,93,1.9
403,Grande Prairie,CA,10/19/22 21:38,55.1667,-118.8027,64.58,42,75,25.32
404,Zaigrayevo,RU,10/19/22 21:40,51.8336,108.2703,30.36,85,94,1.43
405,Mollendo,PE,10/19/22 21:40,-17.0231,-72.0147,63.03,79,53,7.9
406,Baruun-Urt,MN,10/19/22 21:40,46.6806,113.2792,37.49,34,59,3.44
407,Ust-Tsilma,RU,10/19/22 21:40,65.441,52.1498,33.35,97,100,8.08
408,Pontianak,ID,10/19/22 21:40,-0.0333,109.3333,75.18,100,75,2.3
409,Danjiangkou,CN,10/19/22 21:40,32.5428,111.5086,52.5,43,7,3.27
410,Newport,GB,10/19/22 21:41,51.5877,-2.9984,61.83,85,100,9.19
411,Diveyevo,RU,10/19/22 21:41,55.0433,43.2418,41.7,94,11,5.06
412,Piranshahr,IR,10/19/22 21:42,36.701,45.1413,59.09,33,59,5.03
413,Nanortalik,GL,10/19/22 21:42,60.1432,-45.2371,35.26,83,64,33.17
414,San Cristobal,VE,10/19/22 21:42,7.7669,-72.225,78.98,92,95,2.33
415,Jasper,US,10/19/22 21:42,37.2001,-94.3502,58.1,17,0,10.36
416,Verkhnevilyuysk,RU,10/19/22 21:42,63.4453,120.3167,15.93,94,91,6.85
417,Zyryanka,RU,10/19/22 21:42,65.75,150.85,10.15,87,100,16.04
418,Dalby,AU,10/19/22 21:38,-27.1833,151.2667,67.98,83,100,1.01
419,Hualmay,PE,10/19/22 21:42,-11.0964,-77.6139,64.08,78,64,12.06
420,Safranbolu,TR,10/19/22 21:42,41.2508,32.6942,55.27,89,69,1.88
421,Severo-Kurilsk,RU,10/19/22 21:42,50.6789,156.125,40.95,63,71,32.48
422,Corner Brook,CA,10/19/22 21:40,48.9667,-57.9484,55.56,83,97,10.94
423,Morbach,DE,10/19/22 21:42,49.8167,7.1167,53.85,91,75,16.11
424,Berdigestyakh,RU,10/19/22 21:42,62.0989,126.6992,21.65,93,100,8.32
425,Laguna,US,10/19/22 21:42,38.421,-121.4238,90.32,27,0,5.75
426,Talcahuano,CL,10/19/22 21:42,-36.7167,-73.1167,53.28,94,100,6.91
427,Raga,SS,10/19/22 21:42,8.4596,25.678,73.29,80,73,3.83
428,Ornskoldsvik,SE,10/19/22 21:42,63.2909,18.7153,41.95,81,83,13.8
429,Bahia Honda,CU,10/19/22 21:42,22.9036,-83.1592,73.83,90,100,13.91
430,Samarai,PG,10/19/22 21:42,-10.6167,150.6667,83.62,75,22,12.26
431,Lobito,AO,10/19/22 21:42,-12.3481,13.5456,73.31,82,49,6.4
432,Osimo,IT,10/19/22 21:42,43.4828,13.4875,64.09,62,0,2.3
433,Bereda,ES,10/19/22 21:42,43.2686,-7.5406,54.57,93,26,7.99
434,Mocoa,CO,10/19/22 21:42,1.1493,-76.6466,78.15,87,98,2.17
435,Kavieng,PG,10/19/22 21:42,-2.5744,150.7967,83.5,73,99,11.99
436,Asyut,EG,10/19/22 21:42,27.181,31.1837,71.78,41,0,6.71
437,Hovd,MN,10/19/22 21:42,48.0056,91.6419,30.25,60,28,3.49
438,Puerto Escondido,MX,10/19/22 21:42,15.85,-97.0667,76.42,91,100,8.79
439,Faya,SA,10/19/22 21:42,18.3851,42.4509,59.52,44,0,5.41
440,Miri,MY,10/19/22 21:42,4.4148,114.0089,75.34,100,20,1.14
441,Maragheh,IR,10/19/22 21:42,37.3917,46.2398,57.47,38,0,6.91
442,Tilichiki,RU,10/19/22 21:42,60.4667,166.1,25.7,76,98,10.98
443,Mamlyutka,KZ,10/19/22 21:42,54.9375,68.5394,39.58,88,100,7.07
444,Tshane,BW,10/19/22 21:42,-24.0196,21.8684,73.63,40,83,8.14
445,Ossora,RU,10/19/22 21:42,59.2353,163.0719,29.68,61,97,4.99
446,Salalah,OM,10/19/22 21:42,17.0151,54.0924,77.09,65,0,1.14
447,Diamantino,BR,10/19/22 21:42,-14.4086,-56.4461,85.84,46,45,3.71
448,Tecoanapa,MX,10/19/22 21:42,16.5167,-98.75,74.84,91,100,14.07
449,Sorland,NO,10/19/22 21:42,67.667,12.6934,42.66,72,96,10.02
450,Port Lincoln,AU,10/19/22 21:42,-34.7333,135.8667,59.63,81,36,12.77
451,Inta,RU,10/19/22 21:42,66.0317,60.1659,33.64,99,100,10.76
452,Hailar,CN,10/19/22 21:42,49.2,119.7,35.82,55,96,5.32
453,Iracoubo,GF,10/19/22 21:42,5.4802,-53.2011,80.11,82,59,10.4
454,Hobyo,SO,10/19/22 21:42,5.3505,48.5268,77.74,83,47,17.65
455,Valencia,ES,10/19/22 21:43,39.3333,-0.8333,68.59,88,100,4.03
456,Anadyr,RU,10/19/22 21:40,64.75,177.4833,39.7,100,75,11.18
457,Coos Bay,US,10/19/22 21:43,43.3665,-124.2179,70.99,88,40,10.36
458,Touros,BR,10/19/22 21:43,-5.1989,-35.4608,78.04,77,30,19.08
459,Coahuayana,MX,10/19/22 21:43,18.7333,-103.6833,84.81,71,81,4.09
460,Guilin,CN,10/19/22 21:41,25.2819,110.2864,64.51,23,100,4.27
461,Zhigansk,RU,10/19/22 21:43,66.7697,123.3711,8.89,94,95,6.02
462,Posse,BR,10/19/22 21:43,-14.0931,-46.3694,84.78,20,81,7.76
463,Lumsden,CA,10/19/22 21:43,50.6501,-104.8678,67.15,28,82,5.93
464,Acapulco,MX,10/19/22 21:43,16.8634,-99.8901,82.22,69,100,13.8
465,Aranos,NA,10/19/22 21:43,-24.1333,19.1167,75.04,40,23,16.93
466,Wanning,CN,10/19/22 21:43,18.8003,110.3967,75.61,90,93,3.51
467,Rio Tuba,PH,10/19/22 21:43,8.5061,117.4317,79.77,83,100,3.67
468,Okhotsk,RU,10/19/22 21:43,59.3833,143.3,20.37,55,0,17.2
469,San Policarpo,PH,10/19/22 21:43,12.1791,125.5072,79.12,85,99,5.37
470,Grindavik,IS,10/19/22 21:43,63.8424,-22.4338,41.47,93,100,10.36
471,Yerbogachen,RU,10/19/22 21:43,61.2767,108.0108,26.76,91,91,7.34
472,Juneau,US,10/19/22 21:43,58.3019,-134.4197,52.21,94,100,6.91
473,Parkent,UZ,10/19/22 21:43,41.2944,69.6764,37.22,62,18,5.17
474,Chipinge,ZW,10/19/22 21:43,-20.1883,32.6236,61.07,67,95,5.37
475,Amudat,UG,10/19/22 21:43,1.95,34.95,75.27,47,82,6.71
476,Saint Cloud,US,10/19/22 21:40,45.5608,-94.1625,52.38,22,40,5.99
477,Palauig,PH,10/19/22 21:43,15.435,119.9045,77.95,82,100,5.17
478,Paamiut,GL,10/19/22 21:43,61.994,-49.6678,33.55,68,79,31.21
479,Cabra,ES,10/19/22 21:43,37.4725,-4.4421,67.42,56,100,2.48
480,Ulaanbaatar,MN,10/19/22 21:43,47.9077,106.8832,35.73,48,40,0
481,Porto Murtinho,BR,10/19/22 21:43,-21.6989,-57.8825,82.76,64,43,1.1
482,Albertville,US,10/19/22 21:43,34.2676,-86.2089,58.95,28,0,8.05
483,Bridlington,GB,10/19/22 21:43,54.0831,-0.1919,55.02,85,82,18.99
484,Sao Joao Dos Patos,BR,10/19/22 21:43,-6.495,-43.7022,87.24,36,92,5.75
485,Tezu,IN,10/19/22 21:43,27.9167,96.1667,64.98,84,2,3.62
486,Aragats,AM,10/19/22 21:43,40.4889,44.3528,38.77,63,72,7.7
487,Thomasville,US,10/19/22 21:43,35.8826,-80.082,57.4,46,5,3
488,Santa Rosa,PH,10/19/22 21:43,14.3122,121.1114,78.78,94,100,3.02
489,Obihiro,JP,10/19/22 21:43,42.9172,143.2044,42.85,77,15,4.23
490,Ipora,BR,10/19/22 21:43,-16.4419,-51.1178,86.07,27,64,2.95
491,Ballina,AU,10/19/22 21:43,-28.8667,153.5667,67.78,99,100,11.48
492,Sunnyside,US,10/19/22 21:43,46.3237,-120.0087,78.33,39,0,0
493,Hue,VN,10/19/22 21:43,16.4667,107.6,69.91,88,75,10.36
494,Pailon,BO,10/19/22 21:43,-17.65,-62.75,85.68,56,41,9.48
495,Tommot,RU,10/19/22 21:43,58.9564,126.2925,24.21,93,99,9.69
496,Humberto De Campos,BR,10/19/22 21:43,-2.5983,-43.4611,78.93,80,15,8.57
497,Luena,AO,10/19/22 21:43,-11.7833,19.9167,63.66,83,29,3.06
498,Mushie,CD,10/19/22 21:43,-3.0167,16.9,74.34,86,28,3.4
499,Port Huron,US,10/19/22 21:43,42.9709,-82.4249,41.23,83,100,11.5
500,Lima,PE,10/19/22 21:43,-12.0432,-77.0282,62.85,68,0,11.5
501,Rio Cuarto,AR,10/19/22 21:42,-33.1307,-64.3499,64.17,77,75,0
502,Hofn,IS,10/19/22 21:44,64.2539,-15.2082,42.44,67,6,5.77
503,Mount Isa,AU,10/19/22 21:44,-20.7333,139.5,73.17,49,0,10.36
504,Itarema,BR,10/19/22 21:44,-2.9248,-39.9167,79.27,79,53,16.64
505,Oga,IT,10/19/22 21:44,46.4631,10.347,48.88,82,71,3.04
506,Mount Gambier,AU,10/19/22 21:44,-37.8333,140.7667,56.17,83,18,9.66
507,Sendafa,ET,10/19/22 21:44,9.15,39.0333,60.15,54,100,4.83
508,Nouakchott,MR,10/19/22 21:39,18.0858,-15.9785,84.13,59,0,11.7
509,High Level,CA,10/19/22 21:44,58.5169,-117.136,55.51,62,75,3.44
510,Malakal,SS,10/19/22 21:44,9.5334,31.6605,73.65,80,35,3.27
511,Alta Floresta,BR,10/19/22 21:44,-9.8756,-56.0861,75.83,79,95,3.67
512,Bairiki,KI,10/19/22 21:44,1.3292,172.9752,84.2,79,20,10.36
513,Dalvik,IS,10/19/22 21:44,65.9702,-18.5286,40.93,74,100,6.46
514,Grand Gaube,MU,10/19/22 21:44,-20.0064,57.6608,70.2,74,25,3
515,Flores,GT,10/19/22 21:44,16.9226,-89.8994,80.42,87,60,3.96
516,Kalemie,CD,10/19/22 21:44,-5.9475,29.1947,72.5,72,85,6.49
517,Lisala,CD,10/19/22 21:44,2.15,21.5167,70.48,99,100,2.77
518,The Valley,AI,10/19/22 21:44,18.217,-63.0578,84.34,79,40,14.97
519,Choma,ZM,10/19/22 21:44,-16.8065,26.9531,69.22,35,14,3.27
520,Bambanglipuro,ID,10/19/22 21:44,-7.95,110.2833,75.92,91,100,3.22
521,Miles City,US,10/19/22 21:44,46.4083,-105.8406,74.37,18,0,5.75
522,Jena,DE,10/19/22 21:43,50.9333,11.5833,45.55,90,100,4.41
523,Ola,RU,10/19/22 21:44,59.5833,151.2833,19.15,51,69,12.46
524,Candolim,IN,10/19/22 21:44,15.5181,73.7626,76.89,90,53,5.19
525,Arys,KZ,10/19/22 21:44,42.4252,68.795,43.77,76,20,7.43
526,Solnechnyy,RU,10/19/22 21:44,50.7214,136.6319,36.41,65,100,2.42
527,Kyren,RU,10/19/22 21:44,51.6828,102.1408,35.65,98,100,1.36
528,Nelson Bay,AU,10/19/22 21:44,-32.7167,152.15,66.99,97,100,8.01
529,Uige,AO,10/19/22 21:44,-7.6087,15.0613,69.31,97,94,3.24
530,Harsin,IR,10/19/22 21:44,34.2721,47.5861,52.61,30,52,3.49
531,Lasa,IT,10/19/22 21:44,46.6166,10.7002,56.28,75,57,2.06
532,Porto Novo,BJ,10/19/22 21:44,6.4965,2.6036,80.42,87,31,7
533,Riom,FR,10/19/22 21:44,45.9167,2.9167,61.45,62,96,5.3
534,Ust-Kuyga,RU,10/19/22 21:44,70.0167,135.6,-3.53,99,70,7.29
535,Naze,JP,10/19/22 21:44,28.3667,129.4833,70.72,61,7,21.14
536,Hamilton,US,10/19/22 21:44,39.1834,-84.5333,54.75,35,0,13.8
537,Shelburne,CA,10/19/22 21:44,44.0787,-80.2041,38.91,97,100,12.66
538,Tynda,RU,10/19/22 21:44,55.1667,124.7167,24.21,90,100,1.74
539,Ayan,RU,10/19/22 21:44,56.45,138.1667,36.81,60,99,11.86
540,Deputatskiy,RU,10/19/22 21:44,69.3,139.9,-8.54,88,16,4.74
541,Maracaibo,VE,10/19/22 21:44,10.6317,-71.6406,82.44,79,27,7.02
542,Murska Sobota,SI,10/19/22 21:44,46.6625,16.1664,56.23,61,100,8.46
543,Rorvik,NO,10/19/22 21:44,64.8621,11.2373,44.71,87,40,13.8
544,Ntoum,GA,10/19/22 21:45,0.3833,9.7833,74.84,95,93,3.33
545,Puerto Morazan,NI,10/19/22 21:45,12.8504,-87.1717,88.57,88,100,3.96
546,Sindor,RU,10/19/22 21:45,62.8629,51.8905,32.61,89,99,7.56
547,Chicama,PE,10/19/22 21:45,-7.8447,-79.1469,61.34,72,100,9.93
548,Egvekinot,RU,10/19/22 21:45,66.3167,-179.1667,30.31,97,100,30.13
549,Aykhal,RU,10/19/22 21:45,66,111.5,18.72,88,100,9.1
550,Madang,PG,10/19/22 21:45,-5.2246,145.7966,78.37,85,99,4.79
551,Faanui,PF,10/19/22 21:45,-16.4833,-151.75,78.19,76,8,6.67
552,Fuerte Olimpo,PY,10/19/22 21:45,-21.0415,-57.8738,82.44,63,45,3.22
553,Myitkyina,MM,10/19/22 21:45,25.3833,97.4,66.15,91,0,2.26
554,Flin Flon,CA,10/19/22 21:45,54.7682,-101.865,57.04,51,20,4.61
555,Rakaia,NZ,10/19/22 21:45,-43.75,172.0167,59.23,62,75,6.71
556,Gwanda,ZW,10/19/22 21:45,-20.9333,29,66.24,45,8,10.4
557,Yerofey Pavlovich,RU,10/19/22 21:45,53.9667,121.9667,26.65,87,13,3.15
558,Sabang,ID,10/19/22 21:45,5.8933,95.3214,80.89,78,100,24.81
559,Stornoway,GB,10/19/22 21:46,58.2093,-6.3865,47.93,87,71,4
560,Volchikha,RU,10/19/22 21:46,52.0333,80.3833,44.46,40,100,11.03
561,Ambon,ID,10/19/22 21:46,-3.6954,128.1814,75.34,94,20,8.05
562,Trinidad,BO,10/19/22 21:46,-14.8333,-64.9,91.38,58,20,6.91